Quality,Fibre,Count,Finish,Print,Coverage,Consum,Issued,Balance,Meters,Mesh,Rod,Speed,Hits,Color-hits,Viscosity,Machine
16000173,CT,60,None,Discharge,1.01,27,40,13,1100,165.0,6.0,35.0,1,1,81.0,
16000173,CT,60,None,Discharge,0.78,22,40,18,1100,125.0,8.0,35.0,1,1,57.0,
150264,CT,50,None,Discharge,2.93,19,30,11,1173,165.0,8.0,60.0,1,1,65.0,
150264,CT,50,None,Discharge,2.93,19,30,11,1170,165.0,8.0,60.0,1,1,65.0,
A1400232,CT,40,None,Pigment,2.23,18,40,22,1140,195.0,10.0,50.0,1,1,92.0,
A1400232,CT,40,None,Pigment,0.63,26,48,22,1140,195.0,10.0,50.0,1,1,60.0,
150264,CT,50,None,Discharge,15.49,46,68,22,1160,165.0,6.0,65.0,2,2,90.0,
150264,CT,50,None,Discharge,15.49,64,80,16,1155,165.0,6.0,70.0,2,2,92.0,
A130B459,V,30,None,Pigment,1.43,23,40,17,3500,195.0,8.0,45.0,1,1,120.0,
18006,CT,80,None,Reactive,45.9,280,300,20,3782,155.0,10.0,30.0,3,3,71.0,
18006,CT,80,None,Reactive,73.83,942,960,18,12354,155.0,10.0,35.0,2,2,86.0,
14000313,CT,40,None,Pigment,1.0,26,40,14,9150,155.0,8.0,35.0,0,0,80.0,
14000313,CT,40,None,Pigment,0.75,25,40,15,9150,155.0,12.0,35.0,0,0,76.0,
130K00,ST,30,None,Pigment,12.78,151,160,9,5690,165.0,6.0,80.0,3,3,115.0,
14000748,CT,40,Peach,Discharge,8.0,540,625,85,21573,165.0,12.0,35.0,0,0,90.0,
140367,CT,40,Peach,Discharge,0.52,22,40,18,2240,125.0,8.0,35.0,2,0,82.0,
140367,CT,40,Peach,Discharge,1.51,25,40,15,2240,125.0,8.0,35.0,2,2,55.0,
140367,CT,40,Peach,Discharge,1.65,28,40,12,2240,125.0,6.0,35.0,2,2,58.0,
140367,CT,40,Peach,Discharge,2.58,30,40,10,2240,125.0,6.0,35.0,2,0,61.0,
130K00,ST,30,None,Pigment,40.0,105,120,15,1093,195.0,8.0,50.0,0,0,72.0,1.0
14000398,CV,40,None,Reactive,61.17,258,280,22,2194,125.0,15.0,30.0,3,3,67.0,1.0
14000398,CV,40,None,Reactive,4.23,52,70,18,2194,125.0,12.0,30.0,3,1,62.0,1.0
14000398,CV,40,None,Reactive,4.68,45,70,25,2194,125.0,12.0,30.0,3,1,61.0,1.0
14000398,CV,40,None,Reactive,9.38,73,96,23,2194,125.0,12.0,30.0,3,1,64.0,1.0
14000398,CV,40,None,Reactive,4.54,49,70,21,2194,125.0,12.0,30.0,3,0,62.0,1.0
14000398,CV,40,None,Reactive,4.06,49,74,25,2194,125.0,12.0,30.0,3,2,63.0,1.0
14000398,CV,40,None,Reactive,4.57,51,70,19,2194,125.0,12.0,30.0,3,1,65.0,1.0
